name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency,ram_type,speed_mhz,num_sticks,gb_per_stick,capacity_gb
G.Skill Ripjaws S5 32 GB,109.99,"5,6400","2,16",3.4371875,Black,10.0,32.0,DDR5,6400,2,16,32
G.Skill Flare X5 96 GB,184.99,"5,5200","2,48",1.9269791666666667,Black,15.385,40.0,DDR5,5200,2,48,96
Klevv BOLT V 32 GB,93.99,"5,6000","2,16",2.9371875,Black,10.0,30.0,DDR5,6000,2,16,32
G.Skill Ripjaws M5 Neo RGB 32 GB,94.99,"5,6000","2,16",2.9684375,Black,12.0,36.0,DDR5,6000,2,16,32
Corsair Vengeance RGB 32 GB,117.99,"5,6400","2,16",3.6871875,Black / Gray,10.0,32.0,DDR5,6400,2,16,32
Corsair Vengeance 32 GB,135.99,"5,6000","2,16",4.2496875,Black,9.333,28.0,DDR5,6000,2,16,32
TEAMGROUP Vulcan Z 16 GB,42.99,"4,3600","2,8",2.686875,Black,10.0,18.0,DDR4,3600,2,8,16
Silicon Power GAMING 16 GB,37.97,"4,3600","2,8",2.373125,Gray / Silver,10.0,18.0,DDR4,3600,2,8,16
TEAMGROUP T-Create Expert 96 GB,291.99,"5,6400","2,48",3.0415625,Black / Gold,10.0,32.0,DDR5,6400,2,48,96
G.Skill Ripjaws S5 32 GB,84.99,"5,5200","2,16",2.6559375,Black,15.385,40.0,DDR5,5200,2,16,32
Corsair Vengeance RGB 64 GB,184.99,"5,6000","2,32",2.89046875,Black,13.333,40.0,DDR5,6000,2,32,64
TEAMGROUP T-Create Expert 32 GB,110.99,"5,7200","2,16",3.4684375,Black,9.444,34.0,DDR5,7200,2,16,32
Corsair Vengeance 96 GB,329.99,"5,6400","2,48",3.4373958333333334,Black,10.0,32.0,DDR5,6400,2,48,96
Patriot Signature Line 16 GB,34.99,"5,4800","1,16",2.186875,Black,16.667,40.0,DDR5,4800,1,16,16
Corsair Vengeance RGB 64 GB,277.99,"5,6400","2,32",4.34359375,White,10.0,32.0,DDR5,6400,2,32,64
Crucial CT2K64G56C46U5 128 GB,279.99,"5,5600","2,64",2.187421875,Black,16.429,46.0,DDR5,5600,2,64,128
G.Skill Trident Z RGB 16 GB,54.99,"4,3200","2,8",3.436875,Black,10.0,16.0,DDR4,3200,2,8,16
TEAMGROUP T-Force Delta RGB 32 GB,89.99,"5,6400","2,16",2.8121875,Black,12.5,40.0,DDR5,6400,2,16,32
Silicon Power XPOWER Zenith Gaming 64 GB,164.99,"5,6000","2,32",2.57796875,White,10.0,30.0,DDR5,6000,2,32,64
Kingston FURY Beast RGB 128 GB,349.99,"5,5600","2,64",2.734296875,Black,12.857,36.0,DDR5,5600,2,64,128
Patriot Viper Venom 16 GB,48.99,"5,6000","2,8",3.061875,Black / Silver,12.0,36.0,DDR5,6000,2,8,16
Corsair Vengeance RGB Pro 32 GB,128.99,"4,3200","4,8",4.0309375,Black,10.0,16.0,DDR4,3200,4,8,32
G.Skill Ripjaws M5 RGB 32 GB,114.99,"5,6000","2,16",3.5934375,White,10.0,30.0,DDR5,6000,2,16,32
Kingston FURY Beast 16 GB,74.54,"4,3200","1,16",4.65875,Black,10.0,16.0,DDR4,3200,1,16,16
G.Skill Flare X5 96 GB,329.99,"5,6000","2,48",3.4373958333333334,Black,10.0,30.0,DDR5,6000,2,48,96
Kingston FURY Beast 32 GB,93.99,"5,5200","2,16",2.9371875,Black / Silver,15.385,40.0,DDR5,5200,2,16,32
Patriot Viper Venom 32 GB,83.99,"5,5600","2,16",2.6246875,Black / White,12.857,36.0,DDR5,5600,2,16,32
Silicon Power XPOWER Storm RGB 32 GB,94.97,"5,6400","2,16",2.9678125,Black,10.0,32.0,DDR5,6400,2,16,32
Corsair Vengeance LPX 16 GB,48.99,"4,3600","2,8",3.061875,Black / Yellow,8.889,16.0,DDR4,3600,2,8,16
Corsair Dominator Platinum RGB 64 GB,377.99,"5,6600","4,16",5.90609375,Black,9.697,32.0,DDR5,6600,4,16,64
Silicon Power XPOWER Storm RGB 32 GB,85.99,"5,6000","2,16",2.6871875,White,12.0,36.0,DDR5,6000,2,16,32
TEAMGROUP Elite 16 GB,48.99,"4,3200","2,8",3.061875,Black,13.75,22.0,DDR4,3200,2,8,16
Klevv BOLT X 32 GB,80.98,"4,3600","2,16",2.530625,Black,10.0,18.0,DDR4,3600,2,16,32
Crucial Classic 64 GB,130.99,"5,5600","2,32",2.04671875,Black,16.429,46.0,DDR5,5600,2,32,64
Corsair Vengeance RGB 32 GB,94.99,"5,6000","2,16",2.9684375,Black / Gray,12.0,36.0,DDR5,6000,2,16,32
TEAMGROUP T-Create Expert 16 GB,45.99,"4,3200","2,8",2.874375,Gray,10.0,16.0,DDR4,3200,2,8,16
Klevv BOLT X 16 GB,47.99,"4,3600","2,8",2.999375,Black,10.0,18.0,DDR4,3600,2,8,16
Corsair Vengeance 32 GB,94.99,"5,4800","2,16",2.9684375,Black,16.667,40.0,DDR5,4800,2,16,32
G.Skill Aegis 16 GB,36.99,"4,3000","2,8",2.311875,Black / Red,10.667,16.0,DDR4,3000,2,8,16
TEAMGROUP Elite 32 GB,75.98,"5,5600","2,16",2.374375,Black,16.429,46.0,DDR5,5600,2,16,32
Corsair Vengeance 32 GB,89.99,"5,5600","2,16",2.8121875,Black / Gray,14.286,40.0,DDR5,5600,2,16,32
Patriot Viper Venom RGB 32 GB,84.99,"5,6000","2,16",2.6559375,Black / White,12.0,36.0,DDR5,6000,2,16,32
Timetec PINNACLE Konduit 16 GB,33.99,"4,3600","2,8",2.124375,White,10.0,18.0,DDR4,3600,2,8,16
Patriot Viper 4 Blackout 64 GB,1203.86,"4,3000","2,32",18.8103125,Black,10.667,16.0,DDR4,3000,2,32,64
Crucial CT64G4YFQ426S 64 GB,649.95,"4,2666","1,64",10.15546875,Green / Black,14.254,19.0,DDR4,2666,1,64,64
G.Skill Ripjaws S5 64 GB,192.99,"5,6000","2,32",3.01546875,Black,10.0,30.0,DDR5,6000,2,32,64
Corsair Vengeance RGB 32 GB,121.99,"5,5600","2,16",3.8121875,Black / Gray,14.286,40.0,DDR5,5600,2,16,32
TEAMGROUP T-Force Delta RGB 32 GB,89.99,"5,6400","2,16",2.8121875,White,12.5,40.0,DDR5,6400,2,16,32
Crucial CT64G56C46U5 64 GB,156.99,"5,5600","1,64",2.45296875,Black,16.429,46.0,DDR5,5600,1,64,64
TEAMGROUP T-Force DELTAα RGB 16 GB,69.99,"5,6000","2,8",4.374375,White,12.667,38.0,DDR5,6000,2,8,16
G.Skill Ripjaws V 32 GB,99.99,"4,4000","2,16",3.1246875,Black,9.0,18.0,DDR4,4000,2,16,32
TEAMGROUP T-Force Delta RGB 64 GB,184.99,"5,6000","2,32",2.89046875,Black,12.667,38.0,DDR5,6000,2,32,64
Klevv KD5AGU880-56K300F 32 GB,80.98,"5,5600","2,16",2.530625,White,10.714,30.0,DDR5,5600,2,16,32
Crucial CT8G48C40U5 8 GB,24.98,"5,4800","1,8",3.1225,Black,16.667,40.0,DDR5,4800,1,8,8
Acer Predator Vesta II RGB 32 GB,143.8,"5,6000","2,16",4.49375,Black,10.0,30.0,DDR5,6000,2,16,32
Silicon Power XPOWER Zenith RGB Gaming 32 GB,67.99,"4,3600","2,16",2.1246875,Black,10.0,18.0,DDR4,3600,2,16,32
Kingston FURY Beast RGB 32 GB,160.05,"4,3600","2,16",5.0015625,Black,10.0,18.0,DDR4,3600,2,16,32
TEAMGROUP T-Force Delta RGB 32 GB,124.99,"5,6000","2,16",3.9059375,Black,9.333,28.0,DDR5,6000,2,16,32
Corsair Vengeance 96 GB,354.99,"5,6000","2,48",3.6978125,Black,10.0,30.0,DDR5,6000,2,48,96
Lexar Ares RGB 32 GB,117.99,"5,6400","2,16",3.6871875,Black / Silver,10.0,32.0,DDR5,6400,2,16,32
G.Skill Flare X5 128 GB,399.99,"5,6000","2,64",3.124921875,Black,11.333,34.0,DDR5,6000,2,64,128
Crucial Pro 96 GB,209.99,"5,5600","2,48",2.1873958333333334,Black,16.429,46.0,DDR5,5600,2,48,96
Corsair Vengeance RGB Pro 16 GB,103.99,"4,3600","2,8",6.499375,Black,10.0,18.0,DDR4,3600,2,8,16
G.Skill Trident Z5 RGB 96 GB,339.99,"5,6800","2,48",3.5415625,Black,10.0,34.0,DDR5,6800,2,48,96
PNY XLR8 16 GB,31.99,"4,3200","2,8",1.999375,Black / Red,10.0,16.0,DDR4,3200,2,8,16
Patriot Viper Steel 16 GB,51.99,"4,3600","2,8",3.249375,Silver / Black,9.444,17.0,DDR4,3600,2,8,16
Crucial CT2K8G4DFS824A 16 GB,31.35,"4,2400","2,8",1.959375,Green / Black,14.167,17.0,DDR4,2400,2,8,16
Kingston FURY Beast RGB 64 GB,496.01,"5,6400","2,32",7.75015625,Black,10.0,32.0,DDR5,6400,2,32,64
TEAMGROUP T-Force Delta RGB 16 GB,49.99,"4,3200","2,8",3.124375,White,10.0,16.0,DDR4,3200,2,8,16
TEAMGROUP T-Create Expert 48 GB,145.99,"5,6400","2,24",3.0414583333333334,Black / Gold,10.0,32.0,DDR5,6400,2,24,48
Crucial Classic 8 GB,21.99,"5,5600","1,8",2.74875,Black,16.429,46.0,DDR5,5600,1,8,8
Corsair Vengeance LPX 256 GB,703.75,"4,3200","8,32",2.7490234375,Black / Yellow,10.0,16.0,DDR4,3200,8,32,256
Crucial CT8G4DFRA32A 8 GB,25.72,"4,3200","1,8",3.215,Green,13.75,22.0,DDR4,3200,1,8,8
G.Skill Trident Z5 Neo RGB 64 GB,349.99,"5,6000","2,32",5.46859375,White / Black,8.667,26.0,DDR5,6000,2,32,64
G.Skill Trident Z RGB 32 GB,79.0,"4,3200","4,8",2.46875,Black,10.0,16.0,DDR4,3200,4,8,32
Patriot Viper 3 16 GB,25.99,"3,1866","2,8",1.624375,Black / Silver,10.718,10.0,DDR3,1866,2,8,16
Patriot Viper Venom 32 GB,94.99,"5,6000","1,32",2.9684375,Black / White,10.0,30.0,DDR5,6000,1,32,32
Corsair Dominator Titanium 64 GB,377.99,"5,6400","4,16",5.90609375,White,10.0,32.0,DDR5,6400,4,16,64
Corsair Dominator Platinum RGB 32 GB,172.99,"5,6200","2,16",5.4059375,Black,11.613,36.0,DDR5,6200,2,16,32
TEAMGROUP T-Create Expert 64 GB,180.99,"5,6400","2,32",2.82796875,Black,10.625,34.0,DDR5,6400,2,32,64
TEAMGROUP Elite 16 GB,48.99,"4,3200","1,16",3.061875,Black,13.75,22.0,DDR4,3200,1,16,16
TEAMGROUP T-Force Delta RGB 32 GB,92.99,"5,6000","2,16",2.9059375,White,12.667,38.0,DDR5,6000,2,16,32
Corsair Vengeance LPX 32 GB,80.95,"4,3200","2,16",2.5296875,Black / Yellow,10.0,16.0,DDR4,3200,2,16,32
Crucial Ballistix MAX 16 GB,995.0,"4,5100","2,8",62.1875,Black,7.451,19.0,DDR4,5100,2,8,16
G.Skill Ripjaws S5 64 GB,189.99,"5,5600","2,32",2.96859375,Black,10.0,28.0,DDR5,5600,2,32,64
G.Skill Trident Z5 Royal Neo RGB 96 GB,449.99,"5,6000","2,48",4.687395833333333,Gold,9.333,28.0,DDR5,6000,2,48,96
Crucial CT2K16G56C46U5 32 GB,77.98,"5,5600","2,16",2.436875,Black,16.429,46.0,DDR5,5600,2,16,32
TEAMGROUP T-Create Expert 32 GB,65.98,"4,3600","2,16",2.061875,Gray,10.0,18.0,DDR4,3600,2,16,32
Corsair Vengeance LPX 128 GB,315.9,"4,3200","4,32",2.46796875,Black / Yellow,10.0,16.0,DDR4,3200,4,32,128
G.Skill Trident Z5 RGB 32 GB,142.99,"5,7600","2,16",4.4684375,Black,9.474,36.0,DDR5,7600,2,16,32
Corsair Vengeance LPX 32 GB,119.99,"4,2133","2,16",3.7496875,Black / Yellow,12.189,13.0,DDR4,2133,2,16,32
Samsung M378A2K43CB1-CTD 16 GB,29.0,"4,2666","1,16",1.8125,Green / Black,14.254,19.0,DDR4,2666,1,16,16
Kingston FURY Beast 32 GB,129.58,"5,6000","2,16",4.049375,White,10.0,30.0,DDR5,6000,2,16,32
G.Skill Trident Z5 RGB 48 GB,259.99,"5,8400","2,24",5.416458333333334,White,9.524,40.0,DDR5,8400,2,24,48
Corsair Vengeance RGB 32 GB,102.99,"5,5200","2,16",3.2184375,Black,15.385,40.0,DDR5,5200,2,16,32
G.Skill Ripjaws S5 64 GB,242.99,"5,6800","2,32",3.79671875,Black,10.0,34.0,DDR5,6800,2,32,64
Patriot Viper Venom 16 GB,53.99,"5,5600","2,8",3.374375,Black / White,14.286,40.0,DDR5,5600,2,8,16
ADATA XPG SPECTRIX D35G RGB 32 GB,99.99,"4,3200","2,16",3.1246875,Black,10.0,16.0,DDR4,3200,2,16,32
G.Skill Trident Z5 Royal Neo RGB 32 GB,149.99,"5,6400","2,16",4.6871875,Silver,9.375,30.0,DDR5,6400,2,16,32
G.Skill Trident Z5 RGB 32 GB,164.99,"5,8000","2,16",5.1559375,Black,9.5,38.0,DDR5,8000,2,16,32
G.Skill Ripjaws M5 Neo RGB 32 GB,94.99,"5,6000","2,16",2.9684375,White,12.0,36.0,DDR5,6000,2,16,32
G.Skill Trident Z5 RGB 64 GB,219.99,"5,6000","2,32",3.43734375,Black,10.0,30.0,DDR5,6000,2,32,64
Samsung M378A1K43CB2-CRC 8 GB,23.08,"4,2400","1,8",2.885,Green,14.167,17.0,DDR4,2400,1,8,8
Kingston Server Premier 64 GB,229.99,"4,3200","1,64",3.59359375,Unknown,13.75,22.0,DDR4,3200,1,64,64
G.Skill Flare X5 32 GB,127.99,"5,6000","2,16",3.9996875,White,9.333,28.0,DDR5,6000,2,16,32
Corsair Vengeance 64 GB,218.99,"5,5600","4,16",3.42171875,Black,12.857,36.0,DDR5,5600,4,16,64
Kingston FURY Beast 16 GB,73.36,"5,6000","2,8",4.585,Black / Silver,12.0,36.0,DDR5,6000,2,8,16
G.Skill Trident Z5 Neo RGB 32 GB,139.99,"5,6000","2,16",4.3746875,Silver / Black,10.0,30.0,DDR5,6000,2,16,32
Corsair Vengeance 32 GB,104.99,"5,6400","2,16",3.2809375,Black,11.25,36.0,DDR5,6400,2,16,32
G.Skill Trident Z5 Neo RGB 64 GB,254.99,"5,6000","2,32",3.98421875,White / Black,9.333,28.0,DDR5,6000,2,32,64
Kingston FURY Beast RGB 64 GB,523.82,"5,6400","2,32",8.1846875,White,10.0,32.0,DDR5,6400,2,32,64
TEAMGROUP T-Force Delta RGB 32 GB,124.99,"5,6000","2,16",3.9059375,White,9.333,28.0,DDR5,6000,2,16,32
G.Skill Ripjaws M5 RGB 48 GB,109.99,"5,5200","2,24",2.2914583333333334,White,15.385,40.0,DDR5,5200,2,24,48
Corsair Vengeance 64 GB,285.0,"5,6600","2,32",4.453125,Black / Gray,9.697,32.0,DDR5,6600,2,32,64
Corsair Vengeance LPX 16 GB,45.99,"4,3200","2,8",2.874375,Black,10.0,16.0,DDR4,3200,2,8,16
G.Skill Ripjaws S5 32 GB,109.99,"5,6000","2,16",3.4371875,White,10.0,30.0,DDR5,6000,2,16,32
TEAMGROUP T-Create Expert 64 GB,180.99,"5,6400","2,32",2.82796875,White,10.625,34.0,DDR5,6400,2,32,64
Corsair Vengeance LPX 16 GB,47.99,"4,2666","2,8",2.999375,Black / Yellow,12.003,16.0,DDR4,2666,2,8,16
Corsair Dominator Titanium 64 GB,377.99,"5,6400","4,16",5.90609375,Black,10.0,32.0,DDR5,6400,4,16,64
G.Skill Flare X5 64 GB,234.99,"5,6000","2,32",3.67171875,White,9.333,28.0,DDR5,6000,2,32,64
Patriot Viper Steel 64 GB,126.86,"4,3200","2,32",1.9821875,Gray,10.0,16.0,DDR4,3200,2,32,64
G.Skill Ripjaws M5 RGB 96 GB,179.99,"5,5200","2,48",1.8748958333333334,Black,15.385,40.0,DDR5,5200,2,48,96
Corsair Vengeance 16 GB,58.98,"5,5200","1,16",3.68625,Black,15.385,40.0,DDR5,5200,1,16,16
G.Skill Trident Z5 RGB 32 GB,119.99,"5,6000","2,16",3.7496875,Black,10.0,30.0,DDR5,6000,2,16,32
Kingston FURY Beast RGB 16 GB,56.0,"4,3600","2,8",3.5,Black,9.444,17.0,DDR4,3600,2,8,16
G.Skill Ripjaws M5 Neo RGB 32 GB,88.98,"5,6000","2,16",2.780625,Black,12.0,36.0,DDR5,6000,2,16,32
Corsair Vengeance 16 GB,75.98,"3,1600","2,8",4.74875,Black / Yellow,11.25,9.0,DDR3,1600,2,8,16
Corsair Vengeance RGB 32 GB,119.99,"5,6400","2,16",3.7496875,White / Black,11.25,36.0,DDR5,6400,2,16,32
G.Skill Trident Z RGB 128 GB,329.99,"4,3600","4,32",2.578046875,Black,10.0,18.0,DDR4,3600,4,32,128
Kingston FURY Beast 32 GB,149.0,"4,3600","2,16",4.65625,Black,10.0,18.0,DDR4,3600,2,16,32
G.Skill Trident Z RGB 32 GB,89.99,"4,4000","2,16",2.8121875,Black,9.0,18.0,DDR4,4000,2,16,32
TEAMGROUP T-Create Classic 32 GB,54.99,"4,3200","2,16",1.7184375,Silver,13.75,22.0,DDR4,3200,2,16,32
Kingston FURY 128 GB,427.99,"5,5600","4,32",3.343671875,White,14.286,40.0,DDR5,5600,4,32,128
TEAMGROUP T-Force Delta RGB 32 GB,119.99,"5,7200","2,16",3.7496875,Black / White,9.444,34.0,DDR5,7200,2,16,32
PNY XLR8 Gaming RGB 32 GB,89.99,"5,6400","2,16",2.8121875,Black,11.25,36.0,DDR5,6400,2,16,32
TEAMGROUP T-Create Expert 32 GB,72.99,"5,5600","2,16",2.2809375,Black / Gold,13.571,38.0,DDR5,5600,2,16,32
Kingston FURY Beast 32 GB,101.99,"5,5600","2,16",3.1871875,Black,14.286,40.0,DDR5,5600,2,16,32
G.Skill Ripjaws V 8 GB,69.98,"4,2400","1,8",8.7475,Red,12.5,15.0,DDR4,2400,1,8,8
G.Skill Trident Z RGB 96 GB,349.99,"5,6400","2,48",3.645729166666667,Black,10.0,32.0,DDR5,6400,2,48,96
Corsair Vengeance LPX 16 GB,89.99,"4,3200","2,8",5.624375,White,10.0,16.0,DDR4,3200,2,8,16
Crucial CT16G56C46U5 16 GB,40.99,"5,5600","1,16",2.561875,Black,16.429,46.0,DDR5,5600,1,16,16
TEAMGROUP T-Force Vulcan 32 GB,79.99,"5,5200","2,16",2.4996875,Black,15.385,40.0,DDR5,5200,2,16,32
G.Skill Trident Z5 Neo 128 GB,419.99,"5,6000","2,64",3.281171875,Black,11.333,34.0,DDR5,6000,2,64,128
Patriot Viper Xtreme 5 48 GB,166.99,"5,8200","2,24",3.4789583333333334,Black,9.268,38.0,DDR5,8200,2,24,48
Crucial CT16G4DFRA32A 16 GB,51.73,"4,3200","1,16",3.233125,Green,13.75,22.0,DDR4,3200,1,16,16
Corsair Vengeance RGB Pro 64 GB,985.37,"4,3200","4,16",15.39640625,Black,10.0,16.0,DDR4,3200,4,16,64
Patriot Signature 8 GB,18.98,"3,1600","1,8",2.3725,Black / Green,13.75,11.0,DDR3,1600,1,8,8
G.Skill Ripjaws S5 64 GB,229.99,"5,6400","2,32",3.59359375,Black,10.0,32.0,DDR5,6400,2,32,64
Patriot Viper Steel 32 GB,64.99,"4,3600","2,16",2.0309375,Silver / Black,10.0,18.0,DDR4,3600,2,16,32
Kingston FURY Beast 16 GB,55.79,"5,5200","2,8",3.486875,Black / Silver,13.846,36.0,DDR5,5200,2,8,16
Crucial CT2K32G48C40U5 64 GB,168.99,"5,4800","2,32",2.64046875,Black,16.667,40.0,DDR5,4800,2,32,64
Corsair Vengeance RGB 32 GB,114.99,"5,5600","2,16",3.5934375,Black / Gray,14.286,40.0,DDR5,5600,2,16,32
G.Skill Trident Z RGB 256 GB,693.05,"4,3600","8,32",2.7072265625,Unknown,8.889,16.0,DDR4,3600,8,32,256
TEAMGROUP T-Create Expert 32 GB,81.99,"5,5600","2,16",2.5621875,White,13.571,38.0,DDR5,5600,2,16,32
G.Skill Trident Z RGB 128 GB,464.43,"4,4000","4,32",3.628359375,Black,9.0,18.0,DDR4,4000,4,32,128
Patriot Viper Venom 64 GB,149.99,"5,5600","2,32",2.34359375,Black / White,12.857,36.0,DDR5,5600,2,32,64
PNY XLR8 16 GB,32.99,"4,3600","2,8",2.061875,Black,10.0,18.0,DDR4,3600,2,8,16
Corsair Vengeance RGB Pro 64 GB,511.0,"4,3200","2,32",7.984375,Black,10.0,16.0,DDR4,3200,2,32,64
Corsair Dominator Platinum RGB 32 GB,172.99,"5,6200","2,16",5.4059375,White,11.613,36.0,DDR5,6200,2,16,32
TEAMGROUP T-Force DELTAα RGB 16 GB,77.99,"5,6000","2,8",4.874375,Black,12.667,38.0,DDR5,6000,2,8,16
G.Skill Trident Z5 Royal 48 GB,297.99,"5,8400","2,24",6.208125,Gold,9.524,40.0,DDR5,8400,2,24,48
G.Skill Trident Z5 Neo RGB 32 GB,99.99,"5,6000","2,16",3.1246875,Black,12.0,36.0,DDR5,6000,2,16,32
OLOy MD4U083016BJDA 16 GB,34.99,"4,3000","2,8",2.186875,Black,10.667,16.0,DDR4,3000,2,8,16
Kingston FURY Beast RGB 32 GB,137.73,"5,5600","2,16",4.3040625,Black,12.857,36.0,DDR5,5600,2,16,32
G.Skill Trident Z Neo 16 GB,64.98,"4,3600","2,8",4.06125,Black / Silver,8.889,16.0,DDR4,3600,2,8,16
Kingston FURY Beast RGB 16 GB,72.69,"5,5600","2,8",4.543125,Black,14.286,40.0,DDR5,5600,2,8,16
G.Skill Trident Z5 Neo RGB 32 GB,136.99,"5,6400","2,16",4.2809375,Black,9.375,30.0,DDR5,6400,2,16,32
TEAMGROUP T-Force Delta RGB 16 GB,46.99,"4,3200","2,8",2.936875,Black,10.0,16.0,DDR4,3200,2,8,16
G.Skill Trident Z5 Neo RGB 32 GB,139.99,"5,6000","2,16",4.3746875,Silver / Black,9.333,28.0,DDR5,6000,2,16,32
Silicon Power XPOWER Storm RGB 32 GB,83.99,"5,6000","2,16",2.6246875,Gray,12.0,36.0,DDR5,6000,2,16,32
TEAMGROUP T-Create Expert 16 GB,40.99,"4,3600","2,8",2.561875,Gray,10.0,18.0,DDR4,3600,2,8,16
Kingston FURY Beast RGB 16 GB,78.98,"5,6000","2,8",4.93625,Black,10.0,30.0,DDR5,6000,2,8,16
G.Skill Ripjaws S5 32 GB,104.99,"5,6000","2,16",3.2809375,Black,10.0,30.0,DDR5,6000,2,16,32
TEAMGROUP T-Create Expert 32 GB,89.99,"5,6400","2,16",2.8121875,White,10.0,32.0,DDR5,6400,2,16,32
Corsair Dominator Titanium 48 GB,258.99,"5,7600","2,24",5.395625,Black,9.474,36.0,DDR5,7600,2,24,48
Patriot Viper Venom 32 GB,89.99,"5,6200","2,16",2.8121875,Black / White,12.903,40.0,DDR5,6200,2,16,32
PNY XLR8 Gaming EPIC-X RGB 16 GB,43.99,"4,3200","2,8",2.749375,Black,10.0,16.0,DDR4,3200,2,8,16
Corsair Vengeance RGB Pro SL 32 GB,109.99,"4,3600","2,16",3.4371875,Black,10.0,18.0,DDR4,3600,2,16,32
Silicon Power XPOWER Zenith RGB Gaming 64 GB,169.99,"5,6000","2,32",2.65609375,Black,10.0,30.0,DDR5,6000,2,32,64
Corsair Vengeance 32 GB,96.99,"5,5200","2,16",3.0309375,White,15.385,40.0,DDR5,5200,2,16,32
G.Skill Trident Z RGB 256 GB,899.0,"4,2666","8,32",3.51171875,Black,13.503,18.0,DDR4,2666,8,32,256
Kingston FURY Beast 16 GB,49.0,"4,3600","2,8",3.0625,Black,9.444,17.0,DDR4,3600,2,8,16
Corsair Vengeance 32 GB,82.99,"5,5200","1,32",2.5934375,Black,15.385,40.0,DDR5,5200,1,32,32
TEAMGROUP T-Force Delta RGB 32 GB,92.99,"5,6000","2,16",2.9059375,Black,12.667,38.0,DDR5,6000,2,16,32
Silicon Power XPOWER Zenith RGB Gaming 16 GB,39.97,"4,3600","2,8",2.498125,Black,10.0,18.0,DDR4,3600,2,8,16
ADATA XPG SPECTRIX D50 16 GB,69.98,"4,3200","2,8",4.37375,White,10.0,16.0,DDR4,3200,2,8,16
Crucial CT32G56C46U5 32 GB,70.29,"5,5600","1,32",2.1965625,Black,16.429,46.0,DDR5,5600,1,32,32
G.Skill Ripjaws X 16 GB,36.99,"3,1600","2,8",2.311875,Black / Red,12.5,10.0,DDR3,1600,2,8,16
G.Skill Trident Z5 Neo RGB 48 GB,179.99,"5,6400","2,24",3.749791666666667,Black,10.0,32.0,DDR5,6400,2,24,48
G.Skill Ripjaws M5 RGB 64 GB,214.99,"5,6000","2,32",3.35921875,White,10.0,30.0,DDR5,6000,2,32,64
Kingston FURY Beast 64 GB,203.0,"5,5600","2,32",3.171875,Black,12.857,36.0,DDR5,5600,2,32,64
Kingston FURY Beast 16 GB,49.99,"5,5200","1,16",3.124375,Black / Silver,15.385,40.0,DDR5,5200,1,16,16
Corsair Vengeance LPX 32 GB,109.99,"4,3600","4,8",3.4371875,Black / Yellow,10.0,18.0,DDR4,3600,4,8,32
Crucial Pro 48 GB,123.99,"5,6000","2,24",2.583125,Black,16.0,48.0,DDR5,6000,2,24,48
TEAMGROUP T-Force Vulcan 32 GB,94.49,"5,6400","2,16",2.9528125,Black / Silver,10.0,32.0,DDR5,6400,2,16,32
G.Skill Ripjaws V 64 GB,157.99,"4,3600","2,32",2.46859375,Black,10.0,18.0,DDR4,3600,2,32,64
Crucial CT2K16G4DFRA32A 32 GB,99.99,"4,3200","2,16",3.1246875,Green / Black,13.75,22.0,DDR4,3200,2,16,32
Kingston FURY Beast 32 GB,131.19,"5,6000","2,16",4.0996875,Black,10.0,30.0,DDR5,6000,2,16,32
TEAMGROUP T-Force Vulcan Z 16 GB,59.0,"4,3200","2,8",3.6875,Red,10.0,16.0,DDR4,3200,2,8,16
Patriot Viper Steel 16 GB,43.98,"4,3200","2,8",2.74875,Silver / Black,10.0,16.0,DDR4,3200,2,8,16
G.Skill Trident Z Royal 32 GB,99.99,"4,3600","2,16",3.1246875,Silver,10.556,19.0,DDR4,3600,2,16,32
G.Skill Ripjaws S5 96 GB,309.99,"5,6800","2,48",3.2290625,Black,10.0,34.0,DDR5,6800,2,48,96
G.Skill Trident Z5 Royal 96 GB,319.99,"5,6400","2,48",3.333229166666667,Silver,10.0,32.0,DDR5,6400,2,48,96
G.Skill Trident Z5 Neo RGB 64 GB,169.99,"5,6000","2,32",2.65609375,Black,12.0,36.0,DDR5,6000,2,32,64
G.Skill Flare X5 32 GB,84.99,"5,5600","2,16",2.6559375,Black,12.857,36.0,DDR5,5600,2,16,32
Corsair Vengeance LPX 16 GB,70.4,"4,2133","2,8",4.4,Black / Yellow,12.189,13.0,DDR4,2133,2,8,16
Corsair Vengeance RGB 32 GB,140.99,"5,6200","2,16",4.4059375,White,11.613,36.0,DDR5,6200,2,16,32
Corsair Vengeance RGB 32 GB,126.71,"5,7200","2,16",3.9596875,Black,9.444,34.0,DDR5,7200,2,16,32
TEAMGROUP Elite Plus 16 GB,41.99,"5,6000","1,16",2.624375,Black,13.333,40.0,DDR5,6000,1,16,16
Corsair Dominator Titanium 96 GB,470.99,"5,6400","4,24",4.906145833333333,Black,10.0,32.0,DDR5,6400,4,24,96
TEAMGROUP T-Create Expert 48 GB,139.99,"5,6400","2,24",2.9164583333333334,White,10.0,32.0,DDR5,6400,2,24,48
G.Skill Ripjaws V 16 GB,42.99,"4,3200","1,16",2.686875,Black,10.0,16.0,DDR4,3200,1,16,16
G.Skill Trident Z5 Neo RGB 32 GB,164.99,"5,8000","2,16",5.1559375,Black,9.5,38.0,DDR5,8000,2,16,32
Patriot Viper Elite 5 RGB 16 GB,47.99,"5,6000","1,16",2.999375,White,14.0,42.0,DDR5,6000,1,16,16
